timestamp,y_bytes_imp_t1,predicted
1995-08-12 00:00:00,1223.133,2618.5906
1995-08-12 00:05:00,847.707,2724.9233
1995-08-12 00:10:00,3841.5950000000003,3512.5425
1995-08-12 00:15:00,1919.1779999999999,3556.4485
1995-08-12 00:20:00,1059.636,3239.722
1995-08-12 00:25:00,2712.333,3214.5117
1995-08-12 00:30:00,1403.054,3839.4966
1995-08-12 00:35:00,2761.802,3156.5642
1995-08-12 00:40:00,3239.23,4503.762
1995-08-12 00:45:00,1604.353,4040.9768
1995-08-12 00:50:00,2056.925,2683.9521
1995-08-12 00:55:00,586.587,2531.889
1995-08-12 01:00:00,1287.281,2788.9321
1995-08-12 01:05:00,1331.608,2425.3218
1995-08-12 01:10:00,1565.677,2591.4946
1995-08-12 01:15:00,1965.993,2907.847
1995-08-12 01:20:00,1636.539,3356.048
1995-08-12 01:25:00,1406.74,3241.147
1995-08-12 01:30:00,4128.499,3318.941
1995-08-12 01:35:00,642.883,3223.869
1995-08-12 01:40:00,790.942,2101.14
1995-08-12 01:45:00,1027.809,2946.4836
1995-08-12 01:50:00,1241.8790000000001,2623.951
1995-08-12 01:55:00,556.522,2152.7996
1995-08-12 02:00:00,830.023,1881.8038
1995-08-12 02:05:00,359.474,1956.9546
1995-08-12 02:10:00,1055.1299999999999,2268.6409
1995-08-12 02:15:00,1521.892,1928.5867
1995-08-12 02:20:00,959.936,2004.8375
1995-08-12 02:25:00,631.49,1971.0977
1995-08-12 02:30:00,376.007,1690.4203
1995-08-12 02:35:00,677.909,2006.7504
1995-08-12 02:40:00,451.704,1822.1096
1995-08-12 02:45:00,1574.521,2248.6345
1995-08-12 02:50:00,319.428,1994.1471
1995-08-12 02:55:00,404.42,2130.996
1995-08-12 03:00:00,1451.165,1658.9934
1995-08-12 03:05:00,1498.787,1901.9413
1995-08-12 03:10:00,1050.735,2292.2378
1995-08-12 03:15:00,891.761,2179.4485
1995-08-12 03:20:00,2723.96,2124.3213
1995-08-12 03:25:00,2618.118,2504.0837
1995-08-12 03:30:00,1469.811,2732.619
1995-08-12 03:35:00,866.194,2316.6746
1995-08-12 03:40:00,1960.771,2253.2046
1995-08-12 03:45:00,370.633,1858.6355
1995-08-12 03:50:00,470.876,1425.4495
1995-08-12 03:55:00,2672.9799999999996,2220.7402
1995-08-12 04:00:00,1673.68,3392.2593
1995-08-12 04:05:00,1113.686,2274.0662
1995-08-12 04:10:00,1353.239,2104.1843
1995-08-12 04:15:00,2138.1530000000002,1797.6111
1995-08-12 04:20:00,1895.995,1992.1693
1995-08-12 04:25:00,1404.718,2569.016
1995-08-12 04:30:00,1534.684,2101.7634
1995-08-12 04:35:00,2479.825,2894.0205
1995-08-12 04:40:00,645.898,2302.1719
1995-08-12 04:45:00,992.55,2161.8696
1995-08-12 04:50:00,956.396,2395.0095
1995-08-12 04:55:00,1655.397,2568.6594
1995-08-12 05:00:00,1038.461,2271.2224
1995-08-12 05:05:00,932.372,2306.6814
1995-08-12 05:10:00,2256.013,2196.4673
1995-08-12 05:15:00,1561.676,2878.657
1995-08-12 05:20:00,1981.928,1784.3496
1995-08-12 05:25:00,1189.619,1792.4392
1995-08-12 05:30:00,1951.397,1793.7413
1995-08-12 05:35:00,1084.183,1912.7719
