timestamp,y_req_t1,predicted
1995-08-16 00:00:00,9.0,25.876688
1995-08-16 00:01:00,25.0,32.05357
1995-08-16 00:02:00,25.0,31.06662
1995-08-16 00:03:00,28.0,33.590733
1995-08-16 00:04:00,26.0,37.074055
1995-08-16 00:05:00,9.0,40.95881
1995-08-16 00:06:00,18.0,22.659296
1995-08-16 00:07:00,28.0,32.150345
1995-08-16 00:08:00,21.0,27.79286
1995-08-16 00:09:00,15.0,32.805416
1995-08-16 00:10:00,11.0,22.514004
1995-08-16 00:11:00,20.0,29.487818
1995-08-16 00:12:00,26.0,33.182293
1995-08-16 00:13:00,27.0,35.849834
1995-08-16 00:14:00,12.0,32.645897
1995-08-16 00:15:00,21.0,29.397665
1995-08-16 00:16:00,12.0,25.167221
1995-08-16 00:17:00,14.0,34.584923
1995-08-16 00:18:00,18.0,29.09422
1995-08-16 00:19:00,36.0,34.65209
1995-08-16 00:20:00,10.0,40.961918
1995-08-16 00:21:00,6.0,21.019312
1995-08-16 00:22:00,23.0,31.54831
1995-08-16 00:23:00,32.0,30.749779
1995-08-16 00:24:00,46.0,41.6687
1995-08-16 00:25:00,36.0,43.843174
1995-08-16 00:26:00,21.0,44.36048
1995-08-16 00:27:00,34.0,37.847942
1995-08-16 00:28:00,32.0,42.29725
1995-08-16 00:29:00,23.0,44.82136
1995-08-16 00:30:00,17.0,28.481743
1995-08-16 00:31:00,51.0,37.120094
1995-08-16 00:32:00,30.0,43.322067
1995-08-16 00:33:00,33.0,37.370678
1995-08-16 00:34:00,13.0,33.606365
1995-08-16 00:35:00,20.0,32.702137
1995-08-16 00:36:00,46.0,36.02498
1995-08-16 00:37:00,37.0,36.567486
1995-08-16 00:38:00,47.0,46.739944
1995-08-16 00:39:00,42.0,47.7526
1995-08-16 00:40:00,17.0,52.318153
1995-08-16 00:41:00,29.0,38.40005
1995-08-16 00:42:00,55.0,44.010914
1995-08-16 00:43:00,20.0,26.931686
1995-08-16 00:44:00,15.0,33.630093
1995-08-16 00:45:00,10.0,40.21376
1995-08-16 00:46:00,7.0,24.613474
1995-08-16 00:47:00,17.0,35.798164
1995-08-16 00:48:00,10.0,36.750397
1995-08-16 00:49:00,34.0,35.215816
1995-08-16 00:50:00,43.0,43.690525
1995-08-16 00:51:00,30.0,52.59522
1995-08-16 00:52:00,20.0,45.661564
1995-08-16 00:53:00,16.0,40.785114
1995-08-16 00:54:00,22.0,41.250626
1995-08-16 00:55:00,14.0,40.58548
1995-08-16 00:56:00,9.0,36.668278
1995-08-16 00:57:00,20.0,36.335545
1995-08-16 00:58:00,33.0,41.031208
1995-08-16 00:59:00,38.0,44.08067
1995-08-16 01:00:00,28.0,43.279133
1995-08-16 01:01:00,39.0,42.84966
1995-08-16 01:02:00,25.0,50.173958
1995-08-16 01:03:00,29.0,38.796955
1995-08-16 01:04:00,22.0,39.40615
1995-08-16 01:05:00,16.0,41.24117
1995-08-16 01:06:00,26.0,37.51776
