timestamp,act_1m_req,predicted_1m_req,act_1m_bytes,predicted_1m_bytes,predicted_1m_q90_req,predicted_1m_q90_bytes,predicted_5m_req,predicted_5m_bytes,predicted_5m_q90_req,predicted_5m_q90_bytes,predicted_15m_req,predicted_15m_bytes
1995-08-16 00:00:00,0.15,0.45082655000000005,2.5991,10.27518,0.7601056666666667,15.548843333333334,0.5038316,10.757766666666667,0.5998738666666668,14.974973333333335,0.44827992222222224,8.795558222222223
1995-08-16 00:01:00,0.4166666666666667,0.43044716666666666,5.427716666666666,9.702723333333333,0.7446860666666667,15.040230000000001,0.5038316,10.757766666666667,0.5998738666666668,14.974973333333335,0.44827992222222224,8.795558222222223
1995-08-16 00:02:00,0.4166666666666667,0.40102228333333334,3.028516666666667,8.714028333333333,0.7190315833333333,14.160088333333334,0.5038316,10.757766666666667,0.5998738666666668,14.974973333333335,0.44827992222222224,8.795558222222223
1995-08-16 00:03:00,0.4666666666666667,0.3844701166666667,3.56035,8.061921666666667,0.6979680333333333,13.167704333333335,0.5038316,10.757766666666667,0.5998738666666668,14.974973333333335,0.44827992222222224,8.795558222222223
1995-08-16 00:04:00,0.4333333333333334,0.38124745,5.062833333333333,7.778202333333334,0.68745855,12.502803333333333,0.5038316,10.757766666666667,0.5998738666666668,14.974973333333335,0.44827992222222224,8.795558222222223
1995-08-16 00:05:00,0.15,0.3851574,11.916699999999997,7.752777666666666,0.6908092499999999,12.321330833333333,0.5015788333333333,10.161276666666666,0.5634430333333333,14.42985,0.44827992222222224,8.795558222222223
1995-08-16 00:06:00,0.3,0.3857947666666667,1.9602833333333334,7.619292166666667,0.6891345333333334,12.131245,0.5015788333333333,10.161276666666666,0.5634430333333333,14.42985,0.44827992222222224,8.795558222222223
1995-08-16 00:07:00,0.4666666666666667,0.3708038666666667,3.405666666666667,7.41903,0.6717564333333333,11.452796666666668,0.5015788333333333,10.161276666666666,0.5634430333333333,14.42985,0.44827992222222224,8.795558222222223
1995-08-16 00:08:00,0.35,0.35600888333333336,2.6668,7.201203333333334,0.6613367,10.733199,0.5015788333333333,10.161276666666666,0.5634430333333333,14.42985,0.44827992222222224,8.795558222222223
1995-08-16 00:09:00,0.25,0.35308561666666666,3.3765,7.305435666666667,0.6578711666666667,10.512214166666666,0.5015788333333333,10.161276666666666,0.5634430333333333,14.42985,0.44827992222222224,8.795558222222223
1995-08-16 00:10:00,0.18333333333333332,0.3484265333333333,1.5486999999999997,7.263388,0.65539875,10.264621,0.4960814,9.545439333333334,0.5215586333333333,13.534684333333333,0.44827992222222224,8.795558222222223
1995-08-16 00:11:00,0.3333333333333333,0.33613271666666666,3.9101333333333335,6.965721666666667,0.6339300833333333,10.131147333333333,0.4960814,9.545439333333334,0.5215586333333333,13.534684333333333,0.44827992222222224,8.795558222222223
1995-08-16 00:12:00,0.4333333333333334,0.3237284666666667,4.417633333333333,6.8145991666666665,0.6098433833333333,10.067215000000001,0.4960814,9.545439333333334,0.5215586333333333,13.534684333333333,0.44827992222222224,8.795558222222223
1995-08-16 00:13:00,0.45,0.3101616166666667,5.026816666666666,6.361815833333334,0.5889060333333334,9.6013825,0.4960814,9.545439333333334,0.5215586333333333,13.534684333333333,0.44827992222222224,8.795558222222223
1995-08-16 00:14:00,0.2,0.3126485166666667,4.1341833333333335,6.507470666666666,0.58501955,9.630495,0.4960814,9.545439333333334,0.5215586333333333,13.534684333333333,0.44827992222222224,8.795558222222223
1995-08-16 00:15:00,0.35,0.318086,4.922216666666667,6.885898833333333,0.5861862166666667,9.85017,0.47983613333333336,8.674223333333332,0.46613790000000005,12.521316,0.4227318888888889,8.525414
1995-08-16 00:16:00,0.2,0.31415555,1.9039666666666666,6.800731333333333,0.5841415333333334,9.906598333333333,0.47983613333333336,8.674223333333332,0.46613790000000005,12.521316,0.4227318888888889,8.525414
1995-08-16 00:17:00,0.2333333333333333,0.31860736666666667,8.874183333333333,6.670095333333333,0.5838932666666667,10.053359,0.47983613333333336,8.674223333333332,0.46613790000000005,12.521316,0.4227318888888889,8.525414
1995-08-16 00:18:00,0.3,0.3147921,4.4958833333333335,6.4091119999999995,0.5761879666666666,9.720566666666667,0.47983613333333336,8.674223333333332,0.46613790000000005,12.521316,0.4227318888888889,8.525414
1995-08-16 00:19:00,0.6,0.3108414666666667,7.7109,6.407622333333333,0.5719629333333334,9.3939005,0.47983613333333336,8.674223333333332,0.46613790000000005,12.521316,0.4227318888888889,8.525414
1995-08-16 00:20:00,0.16666666666666666,0.3086833666666667,7.766633333333333,6.477171333333334,0.5653154333333333,9.365545,0.4543641666666666,7.528616666666667,0.4162415,11.659874666666667,0.4227318888888889,8.525414
