timestamp,y_bytes_imp_t1,predicted
1995-08-16 00:00:00,155.946,1040.2897634052224
1995-08-16 00:01:00,325.66299999999995,700.105375126799
1995-08-16 00:02:00,181.711,640.5738230330528
1995-08-16 00:03:00,213.621,724.4467963086051
1995-08-16 00:04:00,303.77,800.8844927186353
1995-08-16 00:05:00,715.002,680.7658473690387
1995-08-16 00:06:00,117.61699999999999,630.6546933065387
1995-08-16 00:07:00,204.34,552.8580100156565
1995-08-16 00:08:00,160.00799999999998,627.7305236179897
1995-08-16 00:09:00,202.59,589.0797459649675
1995-08-16 00:10:00,92.922,632.7335062842296
1995-08-16 00:11:00,234.608,464.87743795890356
1995-08-16 00:12:00,265.058,582.7952858035278
1995-08-16 00:13:00,301.609,524.5015105558867
1995-08-16 00:14:00,248.05100000000002,661.9698786933931
1995-08-16 00:15:00,295.33299999999997,555.432444931523
1995-08-16 00:16:00,114.238,705.157013107494
1995-08-16 00:17:00,532.451,457.4546279944748
1995-08-16 00:18:00,269.753,706.1991466260217
1995-08-16 00:19:00,462.654,593.8010552840668
1995-08-16 00:20:00,465.998,678.6468573203307
1995-08-16 00:21:00,80.38699999999999,553.5247490660083
1995-08-16 00:22:00,479.832,637.1640640286809
1995-08-16 00:23:00,269.485,681.6972985269863
1995-08-16 00:24:00,869.8789999999999,657.3357138314494
1995-08-16 00:25:00,331.93399999999997,852.660627065287
1995-08-16 00:26:00,515.7139999999999,939.6493787917202
1995-08-16 00:27:00,405.683,977.0975963494545
1995-08-16 00:28:00,387.53499999999997,818.4632745287971
1995-08-16 00:29:00,612.249,830.4537332938938
1995-08-16 00:30:00,160.473,853.1925277862235
1995-08-16 00:31:00,1138.6280000000002,779.8360764190603
1995-08-16 00:32:00,284.748,849.7474617036684
1995-08-16 00:33:00,318.382,961.8082398459755
1995-08-16 00:34:00,179.179,968.5078391413049
1995-08-16 00:35:00,359.375,757.2766772032033
1995-08-16 00:36:00,333.24,854.6464112972125
1995-08-16 00:37:00,168.511,917.1243335492335
1995-08-16 00:38:00,542.421,917.0277236894351
1995-08-16 00:39:00,365.12,953.7118633780963
1995-08-16 00:40:00,883.2819999999999,895.4982831569087
1995-08-16 00:41:00,388.519,861.5018348415916
1995-08-16 00:42:00,701.522,841.2170608118557
1995-08-16 00:43:00,40.536,815.3627187796016
1995-08-16 00:44:00,232.897,818.4610122849463
1995-08-16 00:45:00,934.642,748.2840733782022
1995-08-16 00:46:00,118.209,764.7348398061051
1995-08-16 00:47:00,1555.595,432.58084921601846
1995-08-16 00:48:00,677.177,737.1135829171074
1995-08-16 00:49:00,1124.3439999999998,742.9475769336826
1995-08-16 00:50:00,562.265,1030.2228127111973
1995-08-16 00:51:00,1626.9199999999998,1000.4906603610136
1995-08-16 00:52:00,1229.809,1188.880991127213
1995-08-16 00:53:00,891.391,1073.3610944786328
1995-08-16 00:54:00,2046.339,1199.6559898677456
1995-08-16 00:55:00,803.419,1237.423901210573
1995-08-16 00:56:00,613.812,1228.9096513338388
1995-08-16 00:57:00,875.951,1167.7547950801934
1995-08-16 00:58:00,1165.426,1205.3471544020883
1995-08-16 00:59:00,1698.218,1401.2645263461416
1995-08-16 01:00:00,480.11600000000004,1473.9052707611859
1995-08-16 01:01:00,1354.6100000000001,1318.3894472770778
1995-08-16 01:02:00,937.4670000000001,1543.91532257702
1995-08-16 01:03:00,930.211,1386.3248323519251
1995-08-16 01:04:00,367.136,1423.1290576658046
1995-08-16 01:05:00,1259.5,1304.4130894851808
1995-08-16 01:06:00,1249.511,1356.2565060462423
1995-08-16 01:07:00,418.75,1300.8914245704125
1995-08-16 01:08:00,1421.359,1308.5271363422407
1995-08-16 01:09:00,1554.5240000000001,1283.4245712143659
1995-08-16 01:10:00,928.192,1282.6992207422609
1995-08-16 01:11:00,996.11,1483.8186311193028
1995-08-16 01:12:00,1438.3,1447.1085738202535
1995-08-16 01:13:00,189.90200000000002,1523.1161020349944
1995-08-16 01:14:00,155.625,1427.3028826285101
1995-08-16 01:15:00,502.46999999999997,1114.0577940462438
1995-08-16 01:16:00,198.421,1137.696452408853
1995-08-16 01:17:00,234.729,1170.4117371731554
1995-08-16 01:18:00,176.06199999999998,965.7807203978548
1995-08-16 01:19:00,447.726,1001.0525286424129
1995-08-16 01:20:00,560.428,1038.9952430411088
1995-08-16 01:21:00,594.886,1030.8171717619948
1995-08-16 01:22:00,413.505,1201.6932104927291
1995-08-16 01:23:00,786.372,1011.7710666462723
1995-08-16 01:24:00,528.656,786.6725551423726
1995-08-16 01:25:00,172.946,1015.8961917559487
1995-08-16 01:26:00,141.911,852.275842632721
1995-08-16 01:27:00,45.491,653.1072770805898
1995-08-16 01:28:00,187.93099999999998,592.6313224219552
1995-08-16 01:29:00,424.371,743.8111912687579
1995-08-16 01:30:00,121.792,676.1123844936417
1995-08-16 01:31:00,568.499,499.3019768526028
1995-08-16 01:32:00,976.666,729.6525410026102
1995-08-16 01:33:00,80.46600000000001,813.0124793039472
1995-08-16 01:34:00,435.15,840.7927585218367
1995-08-16 01:35:00,128.267,578.0806818369153
1995-08-16 01:36:00,218.416,719.9181454197553
1995-08-16 01:37:00,433.154,694.2154993096018
1995-08-16 01:38:00,188.751,827.6287039939754
1995-08-16 01:39:00,225.842,841.4138762971842
1995-08-16 01:40:00,304.403,831.5394004327358
1995-08-16 01:41:00,698.301,734.8365306903961
1995-08-16 01:42:00,557.958,782.8650198831017
1995-08-16 01:43:00,340.51599999999996,1098.0574972687957
1995-08-16 01:44:00,622.5709999999999,893.0521235458378
1995-08-16 01:45:00,414.675,717.625776373404
1995-08-16 01:46:00,180.40599999999998,874.9748871978608
1995-08-16 01:47:00,84.715,692.8647947833209
1995-08-16 01:48:00,278.58000000000004,712.5199468576664
1995-08-16 01:49:00,215.69400000000002,567.5291274106434
1995-08-16 01:50:00,126.139,648.4856317159258
1995-08-16 01:51:00,191.081,702.9080212133167
1995-08-16 01:52:00,389.155,601.3705499923781
1995-08-16 01:53:00,141.77100000000002,698.1588822740258
1995-08-16 01:54:00,658.298,612.032100716148
1995-08-16 01:55:00,567.518,860.1555260214783
1995-08-16 01:56:00,176.946,840.7915760315558
1995-08-16 01:57:00,818.092,809.960514361747
1995-08-16 01:58:00,438.244,696.471333782387
1995-08-16 01:59:00,1408.8950000000002,784.9195157870088
1995-08-16 02:00:00,247.865,893.2835692367502
1995-08-16 02:01:00,1876.6170000000002,889.9549014034694
1995-08-16 02:02:00,95.298,906.8066184161291
1995-08-16 02:03:00,137.454,808.5950693449495
1995-08-16 02:04:00,587.878,630.2859034550985
1995-08-16 02:05:00,161.69,984.4485473668086
1995-08-16 02:06:00,581.677,813.5402593696648
1995-08-16 02:07:00,521.232,706.2009672612926
1995-08-16 02:08:00,345.327,1081.0283189208449
1995-08-16 02:09:00,478.26099999999997,810.8568015502855
1995-08-16 02:10:00,275.127,783.7372387137422
1995-08-16 02:11:00,97.41,824.5742149578945
1995-08-16 02:12:00,971.823,672.6081663016695
1995-08-16 02:13:00,78.53399999999999,886.1144652691905
1995-08-16 02:14:00,280.882,851.0708083382797
1995-08-16 02:15:00,255.929,699.223903325473
1995-08-16 02:16:00,336.093,662.0996199418805
1995-08-16 02:17:00,637.175,785.6831022501287
1995-08-16 02:18:00,50.108000000000004,673.5020706132188
1995-08-16 02:19:00,605.7189999999999,570.9094690788227
1995-08-16 02:20:00,324.32599999999996,585.8907654944251
1995-08-16 02:21:00,353.173,753.8028163485094
1995-08-16 02:22:00,250.292,740.4125715494645
1995-08-16 02:23:00,248.008,716.3982002777167
1995-08-16 02:24:00,433.217,801.0826273909604
1995-08-16 02:25:00,116.619,773.8438538813558
1995-08-16 02:26:00,351.659,572.5319291573328
