timestamp,y_req_t1,predicted
1995-08-16 00:00:00,9.0,31.05750185128147
1995-08-16 00:01:00,25.0,28.193400955799046
1995-08-16 00:02:00,25.0,32.86904958542649
1995-08-16 00:03:00,28.0,34.92181572549635
1995-08-16 00:04:00,26.0,33.76386975417044
1995-08-16 00:05:00,9.0,32.407670877836516
1995-08-16 00:06:00,18.0,27.08451498692213
1995-08-16 00:07:00,28.0,30.652573001233623
1995-08-16 00:08:00,21.0,33.23702011896547
1995-08-16 00:09:00,15.0,33.53407198738819
1995-08-16 00:10:00,11.0,30.692772453715932
1995-08-16 00:11:00,20.0,27.19033259036163
1995-08-16 00:12:00,26.0,29.62000681370842
1995-08-16 00:13:00,27.0,29.802785623551976
1995-08-16 00:14:00,12.0,32.03753115638293
1995-08-16 00:15:00,21.0,25.212117210851595
1995-08-16 00:16:00,12.0,31.027032288066263
1995-08-16 00:17:00,14.0,26.52314097020395
1995-08-16 00:18:00,18.0,28.117057155408283
1995-08-16 00:19:00,36.0,29.31667497615371
1995-08-16 00:20:00,10.0,37.27123955008341
1995-08-16 00:21:00,6.0,29.26094082452446
1995-08-16 00:22:00,23.0,24.57525271377621
1995-08-16 00:23:00,32.0,30.83833162042083
1995-08-16 00:24:00,46.0,35.93480907702763
1995-08-16 00:25:00,36.0,45.00367496980136
1995-08-16 00:26:00,21.0,37.520786310148715
1995-08-16 00:27:00,34.0,33.62200980437925
1995-08-16 00:28:00,32.0,38.54285154984128
1995-08-16 00:29:00,23.0,37.467639639220245
1995-08-16 00:30:00,17.0,31.391890515849422
1995-08-16 00:31:00,51.0,29.485184325933414
1995-08-16 00:32:00,30.0,48.933042702932525
1995-08-16 00:33:00,33.0,35.14499123767879
1995-08-16 00:34:00,13.0,35.06436662062885
1995-08-16 00:35:00,20.0,28.066034288352803
1995-08-16 00:36:00,46.0,32.49594651923893
1995-08-16 00:37:00,37.0,44.42547328340736
1995-08-16 00:38:00,47.0,41.8654496165613
1995-08-16 00:39:00,42.0,48.134839800154325
1995-08-16 00:40:00,17.0,47.05340906545411
1995-08-16 00:41:00,29.0,35.42563889932925
1995-08-16 00:42:00,55.0,39.621556223349344
1995-08-16 00:43:00,20.0,49.82054865191422
1995-08-16 00:44:00,15.0,35.83565533472754
1995-08-16 00:45:00,10.0,30.95496814670631
1995-08-16 00:46:00,7.0,30.760670526901844
1995-08-16 00:47:00,17.0,28.389092646300274
1995-08-16 00:48:00,10.0,34.64616126292239
1995-08-16 00:49:00,34.0,28.249126761974967
1995-08-16 00:50:00,43.0,36.86000015221081
1995-08-16 00:51:00,30.0,46.26253410708411
1995-08-16 00:52:00,20.0,42.75279419114708
1995-08-16 00:53:00,16.0,33.83499374916603
1995-08-16 00:54:00,22.0,37.21733909157481
1995-08-16 00:55:00,14.0,37.81748946614906
1995-08-16 00:56:00,9.0,32.11815197479643
1995-08-16 00:57:00,20.0,27.830551167697294
1995-08-16 00:58:00,33.0,35.63916061840504
