timestamp,y_req_t1,predicted
1995-08-16 00:00:00,102.0,139.8461273818157
1995-08-16 00:05:00,99.0,150.757888762543
1995-08-16 00:10:00,77.0,130.44777317078007
1995-08-16 00:15:00,107.0,124.82547553393219
1995-08-16 00:20:00,169.0,134.99373797444883
1995-08-16 00:25:00,154.0,148.59424737782135
1995-08-16 00:30:00,163.0,154.32989073470804
1995-08-16 00:35:00,163.0,154.85801161905943
1995-08-16 00:40:00,59.0,161.8197768775594
1995-08-16 00:45:00,143.0,130.2343673184229
1995-08-16 00:50:00,98.0,145.54147631019416
1995-08-16 00:55:00,159.0,149.91266452364576
1995-08-16 01:00:00,129.0,158.67248892030108
1995-08-16 01:05:00,125.0,160.21552338344796
1995-08-16 01:10:00,92.0,150.01013949167432
1995-08-16 01:15:00,120.0,140.95696004282772
1995-08-16 01:20:00,61.0,141.3725304323056
1995-08-16 01:25:00,92.0,125.94080977636811
1995-08-16 01:30:00,142.0,123.01481558021794
1995-08-16 01:35:00,132.0,149.00409959004637
1995-08-16 01:40:00,76.0,144.17607489729983
1995-08-16 01:45:00,104.0,131.21728335936055
1995-08-16 01:50:00,148.0,138.31689552015106
1995-08-16 01:55:00,105.0,156.02655569698047
1995-08-16 02:00:00,109.0,141.71506424750072
1995-08-16 02:05:00,79.0,136.38403230765076
1995-08-16 02:10:00,77.0,121.01589111000919
1995-08-16 02:15:00,113.0,109.27049989985308
1995-08-16 02:20:00,50.0,123.5790870096018
1995-08-16 02:25:00,95.0,107.81166542049371
1995-08-16 02:30:00,94.0,111.34291455640285
1995-08-16 02:35:00,112.0,114.79449038597868
1995-08-16 02:40:00,110.0,128.7101208237131
1995-08-16 02:45:00,96.0,123.73185279483938
1995-08-16 02:50:00,58.0,122.69261047620704
1995-08-16 02:55:00,72.0,110.6471924254203
1995-08-16 03:00:00,63.0,102.5745500200365
1995-08-16 03:05:00,91.0,97.74456636081997
1995-08-16 03:10:00,65.0,106.91528639859999
1995-08-16 03:15:00,114.0,105.31592770266353
1995-08-16 03:20:00,74.0,118.57665164106778
1995-08-16 03:25:00,87.0,111.21721524070188
1995-08-16 03:30:00,115.0,114.61090447267516
1995-08-16 03:35:00,88.0,125.3779776947205
1995-08-16 03:40:00,95.0,115.63350193012994
1995-08-16 03:45:00,90.0,117.92275701286225
1995-08-16 03:50:00,120.0,123.59812665484682
1995-08-16 03:55:00,97.0,124.98773088580649
1995-08-16 04:00:00,112.0,113.58039520983911
1995-08-16 04:05:00,50.0,124.55855933345211
1995-08-16 04:10:00,125.0,102.86439056356
1995-08-16 04:15:00,96.0,122.9002179578315
1995-08-16 04:20:00,51.0,119.87220602624552
1995-08-16 04:25:00,47.0,110.70792231278612
1995-08-16 04:30:00,64.0,93.23187528545806
1995-08-16 04:35:00,61.0,100.63282478466893
1995-08-16 04:40:00,51.0,93.67194677251413
1995-08-16 04:45:00,55.0,85.73330540959873
1995-08-16 04:50:00,21.0,88.28786687512518
1995-08-16 04:55:00,53.0,71.9353262030598
1995-08-16 05:00:00,25.0,83.19301422286658
1995-08-16 05:05:00,84.0,67.40381139878016
1995-08-16 05:10:00,72.0,75.59153996599875
1995-08-16 05:15:00,89.0,88.47591999135253
1995-08-16 05:20:00,96.0,94.75429875790981
1995-08-16 05:25:00,77.0,99.652521791781
1995-08-16 05:30:00,107.0,89.17057810103168
1995-08-16 05:35:00,63.0,106.49578720982808
1995-08-16 05:40:00,32.0,101.53063495829679
1995-08-16 05:45:00,72.0,82.22940512837461
1995-08-16 05:50:00,65.0,77.87441342590702
1995-08-16 05:55:00,69.0,88.7392363841283
1995-08-16 06:00:00,82.0,88.50855277434917
1995-08-16 06:05:00,58.0,88.57968080356595
1995-08-16 06:10:00,89.0,90.8085295551693
1995-08-16 06:15:00,104.0,100.07329695168957
1995-08-16 06:20:00,73.0,119.82327919753799
1995-08-16 06:25:00,129.0,93.42153659698442
1995-08-16 06:30:00,70.0,124.41143918718903
1995-08-16 06:35:00,68.0,100.74614640679114
1995-08-16 06:40:00,115.0,97.20787774098073
1995-08-16 06:45:00,126.0,129.01937786061737
1995-08-16 06:50:00,96.0,129.7288452014392
1995-08-16 06:55:00,134.0,120.51887439719893
1995-08-16 07:00:00,75.0,151.28876447684974
1995-08-16 07:05:00,81.0,122.36905415782756
1995-08-16 07:10:00,107.0,128.36407207075308
1995-08-16 07:15:00,95.0,140.30425202546454
1995-08-16 07:20:00,152.0,129.80627038529582
1995-08-16 07:25:00,172.0,175.31990836999685
1995-08-16 07:30:00,206.0,178.6482081649912
1995-08-16 07:35:00,179.0,203.56158921938737
1995-08-16 07:40:00,162.0,211.2198873678926
1995-08-16 07:45:00,179.0,211.71715446006795
1995-08-16 07:50:00,139.0,212.50538312424544
1995-08-16 07:55:00,168.0,200.7415952104226
1995-08-16 08:00:00,235.0,220.96270632082286
1995-08-16 08:05:00,248.0,264.5940881538907
1995-08-16 08:10:00,167.0,294.34195913231025
1995-08-16 08:15:00,190.0,236.96565777919372
1995-08-16 08:20:00,221.0,272.99864519024754
1995-08-16 08:25:00,147.0,275.4813530794118
1995-08-16 08:30:00,145.0,245.44108676895354
1995-08-16 08:35:00,186.0,241.39588755151757
1995-08-16 08:40:00,147.0,248.89900252414944
1995-08-16 08:45:00,286.0,230.13970177342966
1995-08-16 08:50:00,198.0,282.69201788172336
1995-08-16 08:55:00,236.0,251.05055183635278
1995-08-16 09:00:00,201.0,290.32369785031403
1995-08-16 09:05:00,267.0,264.01217711722484
1995-08-16 09:10:00,166.0,299.5003550404561
1995-08-16 09:15:00,222.0,247.52419190880295
1995-08-16 09:20:00,259.0,263.51960233880266
1995-08-16 09:25:00,180.0,287.19870772902357
1995-08-16 09:30:00,305.0,257.0590233783835
