timestamp,y_bytes_imp_t1,predicted
1995-08-16 00:00:00,1500.7369999999999,4492.492
1995-08-16 00:05:00,1096.787,4328.955
1995-08-16 00:10:00,1459.826,4060.4053
1995-08-16 00:15:00,1758.356,3756.3948
1995-08-16 00:20:00,2510.745,3497.9624
1995-08-16 00:25:00,2514.48,3256.7925
1995-08-16 00:30:00,1582.7259999999999,3159.4731
1995-08-16 00:35:00,2378.979,3128.5017
1995-08-16 00:40:00,3518.5200000000004,3121.343
1995-08-16 00:45:00,5434.728999999999,3117.659
1995-08-16 00:50:00,5504.947,3116.3538
1995-08-16 00:55:00,5400.622,3188.029
1995-08-16 01:00:00,4716.256,3296.2922
1995-08-16 01:05:00,5107.028,3442.722
1995-08-16 01:10:00,1267.307,3578.246
1995-08-16 01:15:00,2802.917,3671.3801
1995-08-16 01:20:00,1076.935,3663.2705
1995-08-16 01:25:00,2171.794,3592.1353
1995-08-16 01:30:00,1403.738,3462.0732
1995-08-16 01:35:00,2127.02,3308.8855
1995-08-16 01:40:00,1580.9470000000001,3189.8174
1995-08-16 01:45:00,1063.84,3148.188
1995-08-16 01:50:00,2659.098,3070.9602
1995-08-16 01:55:00,3766.1290000000004,2956.689
1995-08-16 02:00:00,2197.804,2921.3
1995-08-16 02:05:00,1901.155,2935.3394
1995-08-16 02:10:00,1560.187,2951.0913
1995-08-16 02:15:00,1781.518,2880.131
1995-08-16 02:20:00,1116.591,2765.2144
1995-08-16 02:25:00,2153.069,2724.7437
1995-08-16 02:30:00,927.932,2718.3062
1995-08-16 02:35:00,728.091,2732.5952
1995-08-16 02:40:00,1621.9849999999997,2736.0193
1995-08-16 02:45:00,1400.653,2714.434
1995-08-16 02:50:00,2173.265,2708.0317
1995-08-16 02:55:00,1734.51,2711.305
1995-08-16 03:00:00,1700.858,2671.0747
1995-08-16 03:05:00,1107.677,2646.8257
1995-08-16 03:10:00,1310.324,2621.7715
1995-08-16 03:15:00,1189.195,2590.888
1995-08-16 03:20:00,813.3859999999999,2583.8596
1995-08-16 03:25:00,1009.746,2605.6387
1995-08-16 03:30:00,1601.124,2665.8254
1995-08-16 03:35:00,1800.6339999999998,2733.0972
1995-08-16 03:40:00,3371.366,2763.8433
1995-08-16 03:45:00,1550.2159999999997,2804.751
1995-08-16 03:50:00,1753.5239999999997,2869.4346
