timestamp,y_req_t1,predicted
1995-08-16 00:00:00,353.0,403.45193
1995-08-16 00:15:00,480.0,380.4587
1995-08-16 00:30:00,300.0,361.81448
1995-08-16 00:45:00,413.0,348.21005
1995-08-16 01:00:00,272.99999999999994,338.6172
1995-08-16 01:15:00,366.0,329.28403
1995-08-16 01:30:00,328.0,304.10254
1995-08-16 01:45:00,293.0,264.3849
1995-08-16 02:00:00,240.0,224.78307
1995-08-16 02:15:00,301.0,193.9376
1995-08-16 02:30:00,264.0,163.90497
1995-08-16 02:45:00,226.0,169.13945
1995-08-16 03:00:00,253.0,182.32347
1995-08-16 03:15:00,290.0,180.98524
1995-08-16 03:30:00,305.0,188.28279
1995-08-16 03:45:00,259.0,190.52667
1995-08-16 04:00:00,272.0,205.57956
1995-08-16 04:15:00,172.0,223.36568
1995-08-16 04:30:00,127.0,233.84015
1995-08-16 04:45:00,162.0,242.19283
1995-08-16 05:00:00,257.0,262.59662
1995-08-16 05:15:00,247.0,278.2551
1995-08-16 05:30:00,169.0,295.0576
1995-08-16 05:45:00,209.0,303.63925
1995-08-16 06:00:00,266.0,313.29202
1995-08-16 06:15:00,267.0,309.40643
1995-08-16 06:30:00,337.0,322.40817
1995-08-16 06:45:00,290.0,344.62137
1995-08-16 07:00:00,354.0,361.2503
1995-08-16 07:15:00,557.0,394.4536
1995-08-16 07:30:00,480.0,441.84927
1995-08-16 07:45:00,651.0,496.20132
1995-08-16 08:00:00,578.0,534.5764
1995-08-16 08:15:00,478.0,576.2849
1995-08-16 08:30:00,631.0,629.1367
1995-08-16 08:45:00,704.0,660.37897
1995-08-16 09:00:00,647.0,708.6353
1995-08-16 09:15:00,747.0,757.42755
1995-08-16 09:30:00,811.0,780.6578
1995-08-16 09:45:00,834.0,815.8063
1995-08-16 10:00:00,916.0,855.2902
1995-08-16 10:15:00,768.0,882.16266
1995-08-16 10:30:00,868.0,917.14575
1995-08-16 10:45:00,831.0,943.1662
1995-08-16 11:00:00,807.0,975.89166
1995-08-16 11:15:00,961.0,1000.87756
1995-08-16 11:30:00,991.0,1014.4033
1995-08-16 11:45:00,931.0,1024.1967
1995-08-16 12:00:00,836.0,1041.1416
1995-08-16 12:15:00,1002.0,1057.4629
1995-08-16 12:30:00,810.0,1058.9689
1995-08-16 12:45:00,826.0,1069.6328
1995-08-16 13:00:00,1066.0,1053.0658
1995-08-16 13:15:00,1055.0,1036.2146
1995-08-16 13:30:00,983.0,1027.6815
1995-08-16 13:45:00,1177.0,1037.0228
1995-08-16 14:00:00,1067.0,1043.6093
1995-08-16 14:15:00,1067.0,1036.2156
1995-08-16 14:30:00,867.0,1014.88837
1995-08-16 14:45:00,834.0,1010.68005
1995-08-16 15:00:00,1163.0,998.2993
1995-08-16 15:15:00,1122.0,964.32434
1995-08-16 15:30:00,824.0,946.423
1995-08-16 15:45:00,872.0,952.2312
1995-08-16 16:00:00,1131.0,941.2939
1995-08-16 16:15:00,671.0,902.1205
1995-08-16 16:30:00,824.0,888.71466
1995-08-16 16:45:00,943.0000000000001,855.9609
1995-08-16 17:00:00,722.0,832.1991
1995-08-16 17:15:00,815.0,821.2918
1995-08-16 17:30:00,560.0,810.9591
1995-08-16 17:45:00,646.0,799.57965
1995-08-16 18:00:00,504.0,766.46545
1995-08-16 18:15:00,658.0,733.779
1995-08-16 18:30:00,598.0,698.9776
1995-08-16 18:45:00,598.0,672.9984
1995-08-16 19:00:00,537.0,654.463
1995-08-16 19:15:00,549.0,632.0348
1995-08-16 19:30:00,568.0,603.59393
1995-08-16 19:45:00,676.0,569.75977
1995-08-16 20:00:00,505.0,548.67566
1995-08-16 20:15:00,525.0,520.42834
1995-08-16 20:30:00,337.0,497.39236
1995-08-16 20:45:00,599.0,465.24008
1995-08-16 21:00:00,552.0,446.44965
1995-08-16 21:15:00,660.0,438.00824
1995-08-16 21:30:00,520.0,438.58942
1995-08-16 21:45:00,610.0,445.23984
1995-08-16 22:00:00,542.0,441.37436
1995-08-16 22:15:00,406.0,443.0217
1995-08-16 22:30:00,410.0,447.1542
1995-08-16 22:45:00,374.0,442.70654
1995-08-16 23:00:00,367.00000000000006,436.53738
1995-08-16 23:15:00,671.0,427.07907
1995-08-16 23:30:00,439.0,419.54013
1995-08-16 23:45:00,400.0,408.43622
1995-08-17 00:00:00,392.0,396.3941
1995-08-17 00:15:00,379.0,374.77002
1995-08-17 00:30:00,340.0,352.79306
1995-08-17 00:45:00,373.0,333.70798
1995-08-17 01:00:00,316.0,322.87192
1995-08-17 01:15:00,272.0,315.11285
1995-08-17 01:30:00,356.0,277.9664
1995-08-17 01:45:00,322.0,241.53897
1995-08-17 02:00:00,289.0,213.53067
1995-08-17 02:15:00,232.0,195.05406
1995-08-17 02:30:00,173.0,186.63419
1995-08-17 02:45:00,183.0,193.75046
1995-08-17 03:00:00,124.0,191.80779
1995-08-17 03:15:00,179.0,194.43704
1995-08-17 03:30:00,257.0,188.21869
1995-08-17 03:45:00,376.0,191.92363
1995-08-17 04:00:00,288.0,207.72926
1995-08-17 04:15:00,242.0,228.90375
1995-08-17 04:30:00,192.0,238.97137
1995-08-17 04:45:00,187.0,238.6076
1995-08-17 05:00:00,245.0,243.28635
1995-08-17 05:15:00,204.0,261.82358
1995-08-17 05:30:00,175.0,279.23294
1995-08-17 05:45:00,211.0,293.02557
1995-08-17 06:00:00,150.0,309.02484
1995-08-17 06:15:00,232.0,317.1607
1995-08-17 06:30:00,324.0,337.30145
1995-08-17 06:45:00,457.0,348.95593
1995-08-17 07:00:00,450.0,376.40625
1995-08-17 07:15:00,380.0,417.70776
1995-08-17 07:30:00,556.0,460.0778
1995-08-17 07:45:00,663.0,511.02972
1995-08-17 08:00:00,741.0,556.236
1995-08-17 08:15:00,545.9999999999999,609.95074
1995-08-17 08:30:00,680.0,663.59863
1995-08-17 08:45:00,770.0,701.23004
1995-08-17 09:00:00,793.0,744.7088
1995-08-17 09:15:00,754.9999999999999,795.06525
1995-08-17 09:30:00,754.9999999999999,851.2325
1995-08-17 09:45:00,799.0,897.1761
1995-08-17 10:00:00,801.0,926.52527
1995-08-17 10:15:00,1069.0,962.872
1995-08-17 10:30:00,1023.0,988.64594
1995-08-17 10:45:00,1019.0,1023.47266
1995-08-17 11:00:00,944.0,1059.5249
1995-08-17 11:15:00,720.0,1083.9025
1995-08-17 11:30:00,794.0,1100.3304
1995-08-17 11:45:00,933.0,1111.6954
1995-08-17 12:00:00,903.0,1112.2493
1995-08-17 12:15:00,1054.0,1103.6189
1995-08-17 12:30:00,1157.0,1095.4739
1995-08-17 12:45:00,881.0,1079.6339
1995-08-17 13:00:00,1068.0,1104.1814
1995-08-17 13:15:00,997.0,1087.4626
1995-08-17 13:30:00,1088.0,1081.9025
1995-08-17 13:45:00,1101.0,1086.8984
1995-08-17 14:00:00,922.0,1083.0441
1995-08-17 14:15:00,799.0,1073.9269
1995-08-17 14:30:00,1239.0,1060.2523
1995-08-17 14:45:00,1196.0,1038.8912
1995-08-17 15:00:00,1078.0,1013.95703
1995-08-17 15:15:00,1124.0,987.86426
1995-08-17 15:30:00,1241.0,957.5386
1995-08-17 15:45:00,934.0,944.47235
1995-08-17 16:00:00,1099.0,933.0719
1995-08-17 16:15:00,973.0,918.4304
1995-08-17 16:30:00,1080.0,898.7353
1995-08-17 16:45:00,861.0,881.4413
1995-08-17 17:00:00,867.0,884.0714
1995-08-17 17:15:00,654.0,884.94635
1995-08-17 17:30:00,725.0,863.0458
1995-08-17 17:45:00,671.0,828.874
1995-08-17 18:00:00,631.0,794.8524
1995-08-17 18:15:00,501.0,765.2711
1995-08-17 18:30:00,741.0,732.64935
1995-08-17 18:45:00,621.0,696.3895
1995-08-17 19:00:00,574.0,694.86523
1995-08-17 19:15:00,603.0,692.911
1995-08-17 19:30:00,571.0,681.6237
1995-08-17 19:45:00,478.0,661.02155
1995-08-17 20:00:00,739.0,638.7094
1995-08-17 20:15:00,605.0,619.06226
1995-08-17 20:30:00,508.0,591.22784
1995-08-17 20:45:00,525.0,573.00146
1995-08-17 21:00:00,452.0,553.5165
1995-08-17 21:15:00,475.0,542.2151
1995-08-17 21:30:00,497.0,527.24835
1995-08-17 21:45:00,565.0,502.78946
1995-08-17 22:00:00,454.0,489.20743
1995-08-17 22:15:00,477.0,466.75638
1995-08-17 22:30:00,368.0,442.97922
1995-08-17 22:45:00,363.0,435.3367
1995-08-17 23:00:00,647.0,416.55566
1995-08-17 23:15:00,420.0,404.488
1995-08-17 23:30:00,400.0,401.81848
1995-08-17 23:45:00,390.0,412.8331
1995-08-18 00:00:00,346.0,417.79807
1995-08-18 00:15:00,253.0,407.02106
1995-08-18 00:30:00,279.0,380.2642
1995-08-18 00:45:00,359.0,344.97592
1995-08-18 01:00:00,382.0,307.2993
1995-08-18 01:15:00,392.0,280.85193
1995-08-18 01:30:00,489.0,247.89311
1995-08-18 01:45:00,323.0,229.77972
1995-08-18 02:00:00,212.0,216.61368
1995-08-18 02:15:00,297.0,207.459
1995-08-18 02:30:00,316.0,192.13173
1995-08-18 02:45:00,309.0,190.78912
1995-08-18 03:00:00,239.0,189.5825
1995-08-18 03:15:00,288.0,200.13095
1995-08-18 03:30:00,295.0,221.21486
