timestamp,y_req_t1,predicted
1995-08-16 00:00:00,9.0,45.60634
1995-08-16 00:01:00,25.0,44.681164
1995-08-16 00:02:00,25.0,43.141895
1995-08-16 00:03:00,27.999999999999996,41.878082
1995-08-16 00:04:00,26.000000000000004,41.247513
1995-08-16 00:05:00,9.0,41.448555
1995-08-16 00:06:00,18.0,41.348072
1995-08-16 00:07:00,27.999999999999996,40.305386
1995-08-16 00:08:00,21.0,39.680202
1995-08-16 00:09:00,15.0,39.47227
1995-08-16 00:10:00,11.0,39.323925
1995-08-16 00:11:00,20.0,38.035805
1995-08-16 00:12:00,26.000000000000004,36.590603
1995-08-16 00:13:00,27.0,35.334362
1995-08-16 00:14:00,12.0,35.101173
1995-08-16 00:15:00,21.0,35.171173
1995-08-16 00:16:00,12.0,35.048492
1995-08-16 00:17:00,13.999999999999998,35.033596
1995-08-16 00:18:00,18.0,34.571278
1995-08-16 00:19:00,36.0,34.317776
1995-08-16 00:20:00,10.0,33.918926
1995-08-16 00:21:00,6.0,34.0331
1995-08-16 00:22:00,23.0,33.42403
1995-08-16 00:23:00,32.0,32.44257
1995-08-16 00:24:00,46.0,32.017437
1995-08-16 00:25:00,36.0,32.5401
1995-08-16 00:26:00,21.0,34.542088
1995-08-16 00:27:00,34.0,37.268974
1995-08-16 00:28:00,32.0,38.91034
1995-08-16 00:29:00,23.0,40.342064
1995-08-16 00:30:00,17.0,41.322475
1995-08-16 00:31:00,50.99999999999999,41.714775
1995-08-16 00:32:00,30.0,41.081375
1995-08-16 00:33:00,33.0,41.93116
1995-08-16 00:34:00,13.000000000000002,42.291145
1995-08-16 00:35:00,20.0,42.508476
1995-08-16 00:36:00,46.0,41.916664
1995-08-16 00:37:00,37.0,41.529377
1995-08-16 00:38:00,47.0,41.809437
1995-08-16 00:39:00,42.0,42.153824
1995-08-16 00:40:00,17.0,43.263866
1995-08-16 00:41:00,29.0,44.1091
1995-08-16 00:42:00,55.0,43.925014
1995-08-16 00:43:00,20.0,44.08673
1995-08-16 00:44:00,15.0,45.159657
1995-08-16 00:45:00,10.0,44.484383
1995-08-16 00:46:00,6.999999999999999,44.12662
