timestamp,y_bytes_imp_t1,predicted
1995-08-16 00:00:00,5728.927,7916.0024
1995-08-16 00:15:00,6476.185,7672.8726
1995-08-16 00:30:00,14458.196,7263.3955
1995-08-16 00:45:00,15223.905999999999,7083.7617
1995-08-16 01:00:00,5147.159,6944.8027
1995-08-16 01:15:00,5702.552,6818.96
1995-08-16 01:30:00,5303.885,6616.706
1995-08-16 01:45:00,7865.088000000001,6414.098
1995-08-16 02:00:00,4458.296,6172.234
1995-08-16 02:15:00,3809.092,6366.5254
1995-08-16 02:30:00,5195.903,6348.229
1995-08-16 02:45:00,4543.045,6194.817
1995-08-16 03:00:00,3312.905,6172.5454
1995-08-16 03:15:00,4411.504,5968.7163
1995-08-16 03:30:00,6675.106,5731.7354
1995-08-16 03:45:00,4191.354,5582.32
1995-08-16 04:00:00,3304.171,5742.5166
1995-08-16 04:15:00,2164.963,5724.4263
1995-08-16 04:30:00,2629.7290000000003,5999.257
1995-08-16 04:45:00,1375.8,6135.8184
1995-08-16 05:00:00,3961.126,6180.027
1995-08-16 05:15:00,3850.514,5911.9434
1995-08-16 05:30:00,5568.007,5769.273
1995-08-16 05:45:00,6365.876,5649.3916
1995-08-16 06:00:00,5171.399,5352.6143
1995-08-16 06:15:00,5349.951,5147.8975
1995-08-16 06:30:00,5502.65,5295.6475
1995-08-16 06:45:00,3456.892,5249.3423
1995-08-16 07:00:00,4539.056,5726.9243
1995-08-16 07:15:00,9908.042,6188.546
1995-08-16 07:30:00,5070.281,6760.1064
1995-08-16 07:45:00,7101.866,7530.0747
1995-08-16 08:00:00,15084.082999999999,8092.9346
1995-08-16 08:15:00,7371.5779999999995,8891.009
1995-08-16 08:30:00,9404.815,9662.172
1995-08-16 08:45:00,9301.058,10945.282
1995-08-16 09:00:00,8675.83,11708.882
1995-08-16 09:15:00,10843.043,12684.672
1995-08-16 09:30:00,13777.994,13223.97
1995-08-16 09:45:00,14927.285999999998,13634.63
1995-08-16 10:00:00,17463.855,14101.151
1995-08-16 10:15:00,14416.842,14513.289
1995-08-16 10:30:00,16766.97,15373.444
1995-08-16 10:45:00,15132.005000000001,15916.287
1995-08-16 11:00:00,11722.461,16414.986
1995-08-16 11:15:00,18997.319,17088.924
1995-08-16 11:30:00,15510.088,17473.674
1995-08-16 11:45:00,15878.744,18015.87
1995-08-16 12:00:00,10101.082,18540.932
1995-08-16 12:15:00,17115.477,18902.156
1995-08-16 12:30:00,12475.776,19054.352
1995-08-16 12:45:00,13573.451,19045.459
1995-08-16 13:00:00,18260.202,18923.02
1995-08-16 13:15:00,28032.498,18672.37
1995-08-16 13:30:00,17644.783,18606.879
1995-08-16 13:45:00,17564.548,19031.168
1995-08-16 14:00:00,14472.798,19042.555
1995-08-16 14:15:00,20953.724,18886.29
1995-08-16 14:30:00,13707.736,18980.832
1995-08-16 14:45:00,9238.586,18861.13
1995-08-16 15:00:00,20020.58,18880.22
1995-08-16 15:15:00,18846.868,18626.53
1995-08-16 15:30:00,14055.281,18630.152
1995-08-16 15:45:00,12579.35,18732.523
1995-08-16 16:00:00,16740.345,18358.709
1995-08-16 16:15:00,14353.622,17825.082
1995-08-16 16:30:00,13837.769,17726.355
1995-08-16 16:45:00,21288.033,17274.602
1995-08-16 17:00:00,14575.236,16805.525
1995-08-16 17:15:00,15516.895,16667.65
1995-08-16 17:30:00,8601.914,16332.736
1995-08-16 17:45:00,15641.334,16257.189
1995-08-16 18:00:00,10717.793,15451.024
1995-08-16 18:15:00,11228.416,14846.175
1995-08-16 18:30:00,16209.391999999998,14191.799
1995-08-16 18:45:00,8860.134,13581.847
1995-08-16 19:00:00,8424.99,13081.833
1995-08-16 19:15:00,9549.168,12648.3
1995-08-16 19:30:00,9925.239,12307.516
1995-08-16 19:45:00,9653.581,11662.647
1995-08-16 20:00:00,10729.526,11453.709
1995-08-16 20:15:00,7425.003,11022.375
1995-08-16 20:30:00,10841.833,10692.572
1995-08-16 20:45:00,10535.157,10046.604
1995-08-16 21:00:00,13341.906,9592.608
1995-08-16 21:15:00,9238.324,9303.94
1995-08-16 21:30:00,10309.818,9031.408
1995-08-16 21:45:00,12298.821,9051.266
1995-08-16 22:00:00,9631.077,8813.666
1995-08-16 22:15:00,6601.325,8865.419
1995-08-16 22:30:00,8032.878000000001,8790.064
1995-08-16 22:45:00,4747.406,8762.421
1995-08-16 23:00:00,6041.81,8727.152
1995-08-16 23:15:00,8977.567,8585.17
1995-08-16 23:30:00,5317.073,8294.234
1995-08-16 23:45:00,5461.314,7953.673
1995-08-17 00:00:00,5234.017,7575.18
1995-08-17 00:15:00,7682.963,7427.1216
1995-08-17 00:30:00,7436.461,7457.4673
1995-08-17 00:45:00,7536.519000000001,7338.0264
1995-08-17 01:00:00,4208.896,7318.65
1995-08-17 01:15:00,6921.099,7273.7266
1995-08-17 01:30:00,7920.75,7040.237
1995-08-17 01:45:00,6541.776,6771.629
1995-08-17 02:00:00,4558.443,6785.33
1995-08-17 02:15:00,3333.212,6731.6997
1995-08-17 02:30:00,2242.936,7011.2295
1995-08-17 02:45:00,2185.624,6884.6006
1995-08-17 03:00:00,1097.921,6732.1226
1995-08-17 03:15:00,2995.149,6554.707
1995-08-17 03:30:00,6765.124,6136.7397
1995-08-17 03:45:00,6555.9310000000005,5820.0527
1995-08-17 04:00:00,5687.091,5731.0337
1995-08-17 04:15:00,4293.809,5664.539
1995-08-17 04:30:00,4901.553,5726.223
1995-08-17 04:45:00,2485.669,5516.631
1995-08-17 05:00:00,4837.5560000000005,5311.981
1995-08-17 05:15:00,2951.7219999999998,5320.575
1995-08-17 05:30:00,2566.228,5290.8867
1995-08-17 05:45:00,3460.829,5165.3022
1995-08-17 06:00:00,2697.7670000000003,5255.9907
1995-08-17 06:15:00,2546.3469999999998,5357.801
1995-08-17 06:30:00,3459.191,5302.3516
1995-08-17 06:45:00,6353.872,5317.7246
1995-08-17 07:00:00,12741.53,5477.7207
1995-08-17 07:15:00,10921.262,6170.039
1995-08-17 07:30:00,13230.709,6909.8213
1995-08-17 07:45:00,12119.265,7518.0537
1995-08-17 08:00:00,10086.295,8312.191
1995-08-17 08:15:00,8244.399,9239.207
1995-08-17 08:30:00,9896.515,10184.091
1995-08-17 08:45:00,11205.976,11267.8125
1995-08-17 09:00:00,14210.445,12179.81
1995-08-17 09:15:00,13603.073,12640.69
1995-08-17 09:30:00,11897.283,13205.362
1995-08-17 09:45:00,16807.422,13664.809
1995-08-17 10:00:00,9628.895,14400.511
1995-08-17 10:15:00,19562.985,15289.969
1995-08-17 10:30:00,19240.247,15579.648
1995-08-17 10:45:00,18061.614,16218.6875
1995-08-17 11:00:00,16073.725,16777.41
1995-08-17 11:15:00,18077.224,17465.865
1995-08-17 11:30:00,12662.654,18028.191
1995-08-17 11:45:00,12318.859,18401.615
1995-08-17 12:00:00,17829.575,18414.502
1995-08-17 12:15:00,21731.036,18265.877
1995-08-17 12:30:00,25249.39,18188.498
1995-08-17 12:45:00,12234.806,18315.186
1995-08-17 13:00:00,19969.679,18779.52
1995-08-17 13:15:00,23506.286,18602.695
1995-08-17 13:30:00,17860.864999999998,18606.86
1995-08-17 13:45:00,16883.764,18630.979
1995-08-17 14:00:00,15763.437999999998,18742.084
1995-08-17 14:15:00,11367.14,18875.648
1995-08-17 14:30:00,16101.294999999998,18876.62
1995-08-17 14:45:00,21011.201,18575.227
1995-08-17 15:00:00,16484.398,18372.459
1995-08-17 15:15:00,12337.499,18310.443
1995-08-17 15:30:00,17045.333,18099.246
1995-08-17 15:45:00,16369.784999999998,17979.83
1995-08-17 16:00:00,14099.958,17900.135
1995-08-17 16:15:00,14859.155,17678.338
1995-08-17 16:30:00,15739.482,17387.287
1995-08-17 16:45:00,14346.467,17093.555
1995-08-17 17:00:00,16371.542,16915.0
1995-08-17 17:15:00,14091.657,16786.385
1995-08-17 17:30:00,12747.838,16546.682
1995-08-17 17:45:00,12565.006,15937.296
1995-08-17 18:00:00,15176.563,15449.052
1995-08-17 18:15:00,11641.722,14846.505
1995-08-17 18:30:00,17114.966,14138.161
1995-08-17 18:45:00,20527.994,13468.098
1995-08-17 19:00:00,15894.993999999999,12953.057
1995-08-17 19:15:00,12472.879,12620.769
1995-08-17 19:30:00,14611.91,12090.882
1995-08-17 19:45:00,8231.638,11869.08
1995-08-17 20:00:00,8649.441,11689.972
1995-08-17 20:15:00,10910.767,11468.388
1995-08-17 20:30:00,12386.109,11423.1875
1995-08-17 20:45:00,10178.038,11388.549
1995-08-17 21:00:00,9593.897,11289.727
1995-08-17 21:15:00,5395.924,11054.0
1995-08-17 21:30:00,11467.018,10633.754
1995-08-17 21:45:00,6766.664,10261.35
1995-08-17 22:00:00,5332.447,9943.243
1995-08-17 22:15:00,7097.8,9615.855
1995-08-17 22:30:00,5717.6939999999995,9237.796
1995-08-17 22:45:00,5086.927,9008.445
1995-08-17 23:00:00,12677.542,8867.039
1995-08-17 23:15:00,10975.403,8654.169
1995-08-17 23:30:00,5962.58,8464.779
1995-08-17 23:45:00,7958.828999999999,8404.071
1995-08-18 00:00:00,4694.121,8194.4375
1995-08-18 00:15:00,4227.867,8030.0664
1995-08-18 00:30:00,2633.621,7961.811
1995-08-18 00:45:00,5787.619,7738.73
1995-08-18 01:00:00,6181.742,7471.4424
1995-08-18 01:15:00,4377.076,7242.9956
1995-08-18 01:30:00,9101.075,7021.5347
1995-08-18 01:45:00,5923.9980000000005,7059.8276
1995-08-18 02:00:00,4316.713,7212.322
1995-08-18 02:15:00,6882.748,7413.232
1995-08-18 02:30:00,4303.362,7567.4346
1995-08-18 02:45:00,5714.767,7463.9136
1995-08-18 03:00:00,5484.708,7211.286
1995-08-18 03:15:00,4311.595,7169.386
1995-08-18 03:30:00,4673.534,7011.2705
1995-08-18 03:45:00,3678.743,7011.78
1995-08-18 04:00:00,2925.469,7017.219
1995-08-18 04:15:00,3194.1839999999997,6944.316
1995-08-18 04:30:00,5417.271,6923.173
1995-08-18 04:45:00,5116.2,6921.797
1995-08-18 05:00:00,2036.4919999999997,6904.495
1995-08-18 05:15:00,1427.68,6939.3022
1995-08-18 05:30:00,2988.544,6813.3857
1995-08-18 05:45:00,2932.383,6572.8794
1995-08-18 06:00:00,2245.14,6547.302
1995-08-18 06:15:00,2741.399,6627.544
1995-08-18 06:30:00,4575.774,6431.443
1995-08-18 06:45:00,6543.163,6248.0747
1995-08-18 07:00:00,9132.441,6557.0024
1995-08-18 07:15:00,5085.208,6920.9956
1995-08-18 07:30:00,4982.114,7721.3994
1995-08-18 07:45:00,8029.655,8511.366
1995-08-18 08:00:00,8072.273999999999,9521.287
1995-08-18 08:15:00,9111.631,10288.396
1995-08-18 08:30:00,13324.964,10954.124
1995-08-18 08:45:00,10150.151,11556.783
1995-08-18 09:00:00,12977.593,12170.825
1995-08-18 09:15:00,10779.851,12972.862
1995-08-18 09:30:00,13263.873,13639.066
1995-08-18 09:45:00,14103.955,14235.529
1995-08-18 10:00:00,9027.389,14872.41
1995-08-18 10:15:00,9630.28,15590.423
